#(carId,StartTime,RoadId...)
(19426,12,5079)
(19427,43,5079)
(19428,2,5037)
(19429,38,5007,5022,5035,5048,5062,5070,5071,5072,5073,5074,5075)
(19430,11,5054)
(19431,38,5054)
(19432,22,5006)
(19433,70,5014)
(19434,22,5086)
(19435,39,5002)
(19436,5,5054)
(19437,7,5014)
(19438,22,5012)
(19439,29,5022)
(19440,70,5048)
(19441,38,5054)
(19442,86,5086)
(19443,22,5038)
(19444,22,5092)
(19445,22,5007,5022,5035,5048,5062,5070,5071)
(19446,29,5004)
(19447,22,5093)
(19448,11,5090)
(19449,38,5024)
(19450,1,5028)
(19451,38,5010)
(19452,22,5067)
(19453,81,5041)
(19454,70,5007)
(19455,11,5044)
(19456,22,5065)
(19457,11,5091)
(19458,38,5003)
(19459,22,5044)
(19460,38,5049)
(19461,43,5079)
(19462,38,5051)
(19463,70,5091)
(19464,38,5065)
(19465,38,5044)
(19466,87,5086)
(19467,13,5007,5022,5035,5048,5062,5077,5090,5098,5099,5100,5101,5102,5103)
(19468,7,5049)
(19469,24,5079)
(19470,7,5035)
(19471,38,5008)
(19472,80,5077)
(19473,71,5010)
(19474,11,5078)
(19475,40,5097)
(19476,29,5023)
(19477,71,5037)
(19478,22,5094)
(19479,11,5038)
(19480,71,5083)
(19481,22,5095)
(19482,22,5051)
(19483,75,5007,5022,5035,5041,5042,5043,5051,5058,5059,5060)
(19484,24,5055)
(19485,22,5007)
(19486,22,5049)
(19487,1,5002)
(19488,22,5088)
(19489,38,5086)
(19490,22,5013)
(19491,22,5044)
(19492,13,5086)
(19493,22,5007,5022,5035,5041,5042,5043,5051,5058,5059,5060)
(19494,7,5011)
(19495,71,5066)
(19496,71,5035)
(19497,5,5064)
(19498,22,5069)
(19499,1,5035)
(19500,11,5068)
(19501,11,5029)
(19502,38,5025)
(19503,1,5095)
(19504,38,5093)
(19505,23,5007,5022,5035,5048,5062,5070,5071,5072,5073,5074,5075,5076)
(19506,22,5065)
(19507,2,5010)
(19508,40,5082)
(19509,48,5077)
(19510,39,5062)
(19511,45,5004)
(19512,39,5044)
(19513,2,5093)
(19514,5,5013)
(19515,5,5013)
(19516,71,5028)
(19517,71,5028)
(19518,39,5055)
(19519,40,5082)
(19520,7,5067)
(19521,22,5051)
(19522,39,5059)
(19523,7,5035)
(19524,2,5048)
(19525,71,5064)
(19526,71,5012)
(19527,11,5081)
(19528,71,5054)
(19529,71,5092)
(19530,71,5027)
(19531,25,5077)
(19532,22,5008)
(19533,11,5032)
(19534,39,5062)
(19535,7,5088)
(19536,22,5000)
(19537,71,5014)
(19538,5,5064)
(19539,39,5083)
(19540,71,5052)
(19541,22,5050)
(19542,39,5005)
(19543,18,5022)
(19544,71,5001)
(19545,1,5048)
(19546,77,5055)
(19547,71,5038)
(19548,22,5082)
(19549,71,5092)
(19550,29,5004)
(19551,1,5090)
(19552,22,5001)
(19553,1,5097)
(19554,71,5007)
(19555,3,5097)
(19556,39,5095)
(19557,40,5055)
(19558,7,5083)
(19559,11,5009)
(19560,11,5090)
(19561,11,5090)
(19562,1,5068)
(19563,22,5067)
(19564,7,5009)
(19565,71,5062)
(19566,1,5037)
(19567,11,5078)
(19568,22,5082)
(19569,71,5067)
(19570,71,5024)
(19571,22,5083)
(19572,39,5090)
(19573,71,5001)
(19574,71,5006)
(19575,71,5044)
(19576,1,5081)
(19577,11,5067)
(19578,22,5067)
(19579,45,5079)
(19580,13,5052)
(19581,13,5086)
(19582,40,5063)
(19583,22,5010)
(19584,22,5049)
(19585,22,5013)
(19586,39,5006)
(19587,39,5067)
(19588,11,5040)
(19589,71,5094)
(19590,22,5092)
(19591,22,5027)
(19592,39,5066)
(19593,22,5064)
(19594,40,5097)
(19595,85,5097)
(19596,22,5083)
(19597,23,5041)
(19598,11,5040)
(19599,39,5035)
(19600,23,5024)
(19601,45,5023)
(19602,23,5014)
(19603,71,5092)
(19604,39,5086)
(19605,13,5086)
(19606,39,5091)
(19607,71,5032)
(19608,71,5001)
(19609,71,5096)
(19610,23,5010)
(19611,11,5028)
(19612,11,5013)
(19613,71,5068)
(19614,39,5069)
(19615,71,5014)
(19616,11,5029)
(19617,11,5050)
(19618,39,5009)
(19619,24,5055)
(19620,23,5005)
(19621,1,5028)
(19622,80,5079)
(19623,71,5038)
(19624,23,5063)
(19625,5,5009)
(19626,29,5023)
(19627,23,5007,5022,5035,5048,5062,5077,5084,5085,5086)
(19628,71,5094)
(19629,23,5096)
(19630,71,5052)
(19631,11,5010)
(19632,11,5067)
(19633,40,5002)
(19634,29,5022)
(19635,23,5013)
(19636,23,5002)
(19637,39,5014)
(19638,11,5012)
(19639,1,5004)
(19640,39,5065)
(19641,25,5079)
(19642,39,5090)
(19643,1,5050)
(19644,39,5066)
(19645,5,5091)
(19646,23,5012)
(19647,23,5027)
(19648,1,5077)
(19649,11,5078)
(19650,23,5000)
(19651,71,5025)
(19652,85,5097)
(19653,80,5079)
(19654,11,5039)
(19655,1,5038)
(19656,72,5095)
(19657,40,5063)
(19658,40,5069)
(19659,11,5040)
(19660,11,5095)
(19661,40,5040)
(19662,23,5032)
(19663,40,5046)
(19664,11,5095)
(19665,40,5007,5022,5035,5048,5062,5070,5071,5072,5073,5074,5075,5076)
(19666,40,5011)
(19667,23,5096)
(19668,11,5092)
(19669,41,5055)
(19670,1,5064)
(19671,23,5040)
(19672,11,5005)
(19673,45,5004)
(19674,23,5090)
(19675,72,5088)
(19676,5,5059)
(19677,11,5003)
(19678,72,5092)
(19679,72,5006)
(19680,72,5068)
(19681,1,5054)
(19682,40,5012)
(19683,72,5004)
(19684,72,5067)
(19685,40,5037)
(19686,40,5082)
(19687,40,5010)
(19688,23,5014)
(19689,23,5039)
(19690,18,5022)
(19691,40,5088)
(19692,72,5094)
(19693,40,5001)
(19694,79,5063)
(19695,80,5079)
(19696,45,5022)
(19697,72,5093)
(19698,23,5081)
(19699,1,5007,5022,5035,5048,5062,5070,5071,5072,5073,5074)
(19700,23,5051)
(19701,11,5039)
(19702,2,5054)
(19703,40,5049)
(19704,1,5065)
(19705,5,5068)
(19706,40,5088)
(19707,11,5065)
(19708,23,5037)
(19709,72,5044)
(19710,11,5083)
(19711,1,5007)
(19712,23,5040)
(19713,40,5094)
(19714,23,5014)
(19715,1,5011)
(19716,2,5027)
(19717,43,5082)
(19718,25,5079)
(19719,43,5082)
(19720,72,5094)
(19721,23,5050)
(19722,23,5051)
(19723,80,5077)
(19724,72,5065)
(19725,23,5096)
(19726,23,5064)
(19727,23,5051)
(19728,11,5012)
(19729,11,5094)
(19730,11,5055)
(19731,5,5092)
(19732,23,5093)
(19733,23,5003)
(19734,40,5062)
(19735,11,5049)
(19736,1,5049)
(19737,1,5014)
(19738,11,5029)
(19739,72,5068)
(19740,72,5083)
(19741,40,5064)
(19742,72,5040)
(19743,23,5095)
(19744,45,5004)
(19745,11,5014)
(19746,11,5005)
(19747,72,5039)
(19748,72,5052)
(19749,18,5022)
(19750,23,5059)
(19751,40,5035)
(19752,1,5037)
(19753,5,5035)
(19754,40,5051)
(19755,23,5027)
(19756,5,5054)
(19757,23,5092)
(19758,25,5046)
(19759,23,5003)
(19760,40,5003)
(19761,40,5093)
(19762,1,5095)
(19763,13,5002)
(19764,72,5088)
(19765,11,5090)
(19766,1,5078)
(19767,2,5065)
(19768,29,5052)
(19769,23,5088)
(19770,23,5054)
(19771,72,5059)
(19772,11,5093)
(19773,1,5068)
(19774,72,5028)
(19775,5,5077)
(19776,72,5062)
(19777,23,5029)
(19778,40,5083)
(19779,40,5049)
(19780,72,5040)
(19781,40,5005)
(19782,40,5059)
(19783,72,5048)
(19784,11,5091)
(19785,40,5038)
(19786,72,5065)
(19787,40,5012)
(19788,72,5038)
(19789,23,5025)
(19790,11,5081)
(19791,23,5012)
(19792,2,5065)
(19793,13,5004)
(19794,2,5035)
(19795,23,5050)
(19796,81,5041)
(19797,72,5066)
(19798,40,5096)
(19799,13,5086)
(19800,40,5008)
(19801,80,5079)
(19802,72,5090)
(19803,45,5004)
(19804,23,5069)
(19805,82,5079)
(19806,11,5008)
(19807,1,5029)
(19808,2,5093)
(19809,1,5007)
(19810,23,5037)
(19811,23,5096)
(19812,1,5081)
(19813,40,5032)
(19814,40,5003)
(19815,1,5014)
(19816,1,5094)
(19817,40,5083)
(19818,11,5097)
(19819,40,5091)
(19820,23,5082)
(19821,1,5092)
(19822,83,5022)
(19823,23,5067)
(19824,23,5014)
(19825,40,5049)
(19826,41,5002)
(19827,2,5011)
(19828,11,5097)
(19829,40,5007,5022,5035,5048,5062,5077,5090)
(19830,72,5029)
(19831,23,5003)
(19832,23,5000)
(19833,72,5065)
(19834,72,5040)
(19835,72,5008)
(19836,11,5065)
(19837,72,5066)
(19838,40,5064)
(19839,23,5097)
(19840,72,5083)
(19841,72,5012)
(19842,72,5078)
(19843,11,5044)
(19844,72,5037)
(19845,23,5049)
(19846,23,5049)
(19847,40,5027)
(19848,13,5007,5022,5035,5048,5062,5077)
(19849,23,5065)
(19850,40,5011)
(19851,83,5022)
(19852,76,5007,5022,5035,5048,5062,5070,5071,5072)
(19853,1,5049)
(19854,23,5000)
(19855,73,5024)
(19856,2,5038)
(19857,40,5088)
(19858,13,5046)
(19859,40,5051)
(19860,48,5022)
(19861,11,5067)
(19862,11,5064)
(19863,23,5054)
(19864,40,5051)
(19865,73,5008)
(19866,73,5039)
(19867,11,5000)
(19868,1,5052)
(19869,40,5051)
(19870,11,5011)
(19871,23,5003)
(19872,73,5069)
(19873,11,5068)
(19874,73,5095)
(19875,40,5048)
(19876,23,5037)
(19877,2,5010)
(19878,2,5040)
(19879,23,5067)
(19880,40,5046)
(19881,73,5096)
(19882,23,5066)
(19883,13,5004)
(19884,40,5007,5022,5035,5048,5056)
(19885,73,5094)
(19886,40,5067)
(19887,23,5032)
(19888,11,5006)
(19889,11,5008)
(19890,48,5022)
(19891,40,5037)
(19892,73,5088)
(19893,23,5006)
(19894,40,5086)
(19895,73,5023)
(19896,87,5086)
(19897,1,5001)
(19898,11,5010)
(19899,73,5065)
(19900,1,5029)
(19901,23,5011)
(19902,24,5012)
(19903,23,5005)
(19904,11,5092)
(19905,13,5004)
(19906,11,5097)
(19907,11,5064)
(19908,1,5083)
(19909,40,5083)
(19910,42,5002)
(19911,73,5051)
(19912,23,5097)
(19913,23,5048)
(19914,48,5022)
(19915,40,5000)
(19916,40,5054)
(19917,40,5094)
(19918,40,5095)
(19919,83,5022)
(19920,1,5086)
(19921,11,5008)
(19922,73,5048)
(19923,40,5092)
(19924,24,5012)
(19925,25,5079)
(19926,1,5001)
(19927,11,5065)
(19928,40,5000)
(19929,40,5007,5022,5035,5041,5042,5043,5051,5058,5059,5060,5061)
(19930,11,5088)
(19931,41,5052)
(19932,73,5049)
(19933,23,5005)
(19934,23,5001)
(19935,12,5001)
(19936,24,5041)
(19937,73,5059)
(19938,40,5028)
(19939,11,5054)
(19940,23,5051)
(19941,12,5079)
(19942,11,5091)
(19943,40,5044)
(19944,23,5093)
(19945,73,5001)
(19946,23,5054)
(19947,73,5066)
(19948,73,5046)
(19949,73,5051)
(19950,73,5088)
(19951,17,5052)
(19952,40,5083)
(19953,40,5003)
(19954,2,5097)
(19955,73,5003)
(19956,40,5025)
(19957,73,5011)
(19958,24,5012)
(19959,40,5011)
(19960,40,5012)
(19961,73,5002)
(19962,11,5062)
(19963,40,5005)
(19964,1,5029)
(19965,73,5013)
(19966,23,5009)
(19967,40,5091)
(19968,40,5067)
(19969,23,5078)
(19970,73,5010)
(19971,23,5010)
(19972,11,5095)
(19973,29,5004)
(19974,23,5081)
(19975,45,5041)
(19976,40,5078)
(19977,11,5077)
(19978,73,5095)
(19979,11,5041)
(19980,11,5041)
(19981,73,5091)
(19982,40,5051)
(19983,12,5079)
(19984,23,5092)
(19985,23,5002)
(19986,73,5078)
(19987,11,5024)
(19988,73,5088)
(19989,29,5052)
(19990,40,5050)
(19991,74,5012)
(19992,23,5090)
(19993,73,5001)
(19994,1,5006)
(19995,23,5003)
(19996,11,5066)
(19997,1,5064)
(19998,40,5068)
(19999,11,5094)
(20000,23,5028)
(20001,13,5004)
(20002,73,5005)
(20003,40,5010)
(20004,41,5052)
(20005,45,5041)
(20006,73,5078)
(20007,73,5069)
(20008,73,5035)
(20009,40,5027)
(20010,40,5027)
(20011,11,5051)
(20012,23,5010)
(20013,40,5040)
(20014,40,5091)
(20015,11,5009)
(20016,1,5091)
(20017,73,5032)
(20018,2,5049)
(20019,23,5008)
(20020,23,5097)
(20021,23,5094)
(20022,73,5065)
(20023,23,5032)
(20024,74,5012)
(20025,76,5007,5022,5035,5048,5062,5070,5071,5072,5073)
(20026,1,5038)
(20027,73,5091)
(20028,23,5040)
(20029,73,5054)
(20030,11,5010)
(20031,11,5078)
(20032,40,5029)
(20033,40,5050)
(20034,11,5059)
(20035,73,5010)
(20036,23,5090)
(20037,23,5051)
(20038,41,5052)
(20039,1,5062)
(20040,40,5062)
(20041,73,5091)
(20042,23,5003)
(20043,73,5039)
(20044,23,5028)
(20045,11,5069)
(20046,25,5046)
(20047,73,5051)
(20048,11,5003)
(20049,80,5077)
(20050,73,5024)
(20051,73,5054)
(20052,40,5001)
(20053,11,5044)
(20054,24,5029)
(20055,73,5025)
(20056,24,5064)
(20057,40,5096)
(20058,11,5039)
(20059,24,5086)
(20060,24,5095)
(20061,40,5093)
(20062,40,5094)
(20063,24,5059)
(20064,73,5091)
(20065,11,5008)
(20066,24,5055)
(20067,11,5027)
(20068,24,5028)
(20069,24,5029)
(20070,84,5063)
(20071,73,5069)
(20072,73,5094)
(20073,11,5007)
(20074,1,5012)
(20075,73,5025)
(20076,40,5007,5022,5035,5048,5062,5077,5090,5098,5099,5100,5101,5102,5103)
(20077,1,5062)
(20078,40,5086)
(20079,48,5022)
(20080,24,5009)
(20081,11,5081)
(20082,11,5044)
(20083,29,5022)
(20084,1,5064)
(20085,11,5006)
(20086,24,5066)
(20087,40,5083)
(20088,11,5038)
(20089,11,5000)
(20090,11,5037)
(20091,40,5006)
(20092,80,5077)
(20093,73,5009)
(20094,73,5068)
(20095,73,5006)
(20096,11,5077)
(20097,11,5006)
(20098,11,5025)
(20099,24,5081)
(20100,1,5022)
(20101,24,5002)
(20102,24,5012)
(20103,13,5002)
(20104,24,5013)
(20105,73,5054)
(20106,40,5092)
(20107,40,5000)
(20108,73,5049)
(20109,73,5095)
(20110,30,5022)
(20111,40,5000)
(20112,24,5010)
(20113,11,5090)
(20114,73,5037)
(20115,11,5094)
(20116,11,5044)
(20117,11,5066)
(20118,40,5011)
(20119,24,5044)
(20120,13,5086)
(20121,41,5052)
(20122,1,5083)
(20123,11,5006)
(20124,24,5051)
(20125,11,5088)
(20126,24,5007)
(20127,11,5065)
(20128,2,5028)
(20129,40,5078)
(20130,73,5069)
(20131,75,5052)
(20132,1,5064)
(20133,24,5013)
(20134,73,5096)
(20135,73,5027)
(20136,11,5029)
(20137,40,5001)
(20138,73,5009)
(20139,40,5064)
(20140,11,5066)
(20141,24,5006)
(20142,11,5055)
(20143,13,5002)
(20144,73,5006)
(20145,1,5064)
(20146,73,5005)
(20147,11,5050)
(20148,25,5046)
(20149,73,5091)
(20150,11,5095)
(20151,1,5083)
(20152,24,5093)
(20153,25,5077)
(20154,73,5066)
(20155,73,5093)
(20156,40,5035)
(20157,40,5013)
(20158,29,5052)
(20159,24,5014)
(20160,40,5051)
(20161,82,5079)
(20162,24,5025)
(20163,73,5091)
(20164,24,5081)
(20165,2,5083)
(20166,1,5051)
(20167,40,5054)
(20168,43,5082)
(20169,48,5077)
(20170,73,5028)
(20171,11,5013)
(20172,11,5041)
(20173,24,5009)
(20174,40,5059)
(20175,73,5092)
(20176,24,5025)
(20177,40,5008)
(20178,11,5050)
(20179,11,5090)
(20180,14,5001)
(20181,12,5091)
(20182,1,5077)
(20183,24,5051)
(20184,1,5094)
(20185,12,5064)
(20186,73,5088)
(20187,73,5091)
(20188,12,5032)
(20189,25,5077)
(20190,24,5039)
(20191,12,5051)
(20192,29,5004)
(20193,73,5082)
(20194,24,5010)
(20195,1,5052)
(20196,12,5041)
(20197,12,5040)
(20198,40,5013)
(20199,24,5086)
(20200,1,5064)
(20201,73,5081)
(20202,1,5028)
(20203,73,5054)
(20204,40,5086)
(20205,12,5093)
(20206,41,5052)
(20207,43,5082)
(20208,48,5077)
(20209,24,5082)
(20210,24,5002)
(20211,12,5005)
(20212,33,5023)
(20213,73,5078)
(20214,24,5003)
(20215,46,5079)
(20216,40,5003)
(20217,40,5046)
(20218,12,5066)
(20219,73,5000)
(20220,40,5005)
(20221,24,5096)
(20222,73,5044)
(20223,12,5092)
(20224,73,5000)
(20225,43,5002)
(20226,12,5035)
(20227,1,5008)
(20228,24,5010)
(20229,48,5077)
(20230,24,5054)
(20231,48,5022)
(20232,24,5040)
(20233,25,5079)
(20234,41,5027)
(20235,41,5048)
(20236,41,5093)
(20237,41,5052)
(20238,73,5083)
(20239,24,5092)
