#(id,from,to,speed,planTime)
(18379, 69, 1, 6, 7)
(18380, 27, 71, 6, 8)
(18381, 57, 22, 2, 2)
(18382, 37, 4, 2, 8)
(18383, 35, 3, 2, 7)
(18384, 39, 3, 8, 10)
(18385, 48, 14, 2, 6)
(18386, 21, 54, 2, 3)
(18387, 1, 54, 6, 9)
(18388, 2, 37, 2, 2)
(18389, 32, 75, 8, 1)
(18390, 41, 2, 4, 8)
(18391, 23, 55, 4, 2)
(18392, 7, 43, 8, 2)
(18393, 39, 3, 2, 7)
(18394, 53, 5, 4, 5)
(18395, 35, 1, 6, 8)
(18396, 31, 71, 8, 3)
(18397, 12, 68, 8, 5)
(18398, 49, 9, 6, 8)
(18399, 6, 50, 2, 6)
(18400, 22, 55, 8, 7)
(18401, 4, 42, 8, 8)
(18402, 32, 75, 8, 5)
(18403, 55, 2, 4, 5)
(18404, 38, 5, 8, 7)
(18405, 35, 1, 4, 7)
(18406, 75, 18, 2, 10)
(18407, 2, 36, 4, 9)
(18408, 24, 69, 6, 7)
(18409, 56, 7, 2, 2)
(18410, 19, 75, 6, 8)
(18411, 23, 59, 2, 7)
(18412, 10, 53, 6, 9)
(18413, 10, 48, 8, 8)
(18414, 45, 13, 8, 4)
(18415, 44, 12, 8, 9)
(18416, 36, 4, 4, 7)
(18417, 75, 30, 8, 2)
(18418, 53, 6, 8, 2)
(18419, 12, 46, 2, 5)
(18420, 40, 7, 6, 4)
(18421, 4, 36, 8, 1)
(18422, 13, 68, 4, 5)
(18423, 11, 46, 6, 9)
(18424, 59, 15, 4, 7)
(18425, 11, 44, 4, 2)
(18426, 34, 1, 4, 4)
(18427, 15, 54, 4, 10)
(18428, 18, 54, 8, 1)
(18429, 29, 71, 8, 5)
(18430, 51, 7, 6, 10)
(18431, 46, 14, 4, 7)
(18432, 1, 36, 6, 8)
(18433, 10, 49, 4, 5)
(18434, 52, 2, 2, 2)
(18435, 69, 14, 2, 1)
(18436, 25, 69, 2, 10)
(18437, 32, 75, 4, 10)
(18438, 40, 7, 8, 5)
(18439, 13, 52, 2, 2)
(18440, 41, 4, 6, 8)
(18441, 19, 69, 4, 6)
(18442, 53, 11, 4, 8)
(18443, 59, 23, 4, 9)
(18444, 16, 51, 8, 1)
(18445, 18, 52, 6, 2)
(18446, 52, 9, 8, 6)
(18447, 25, 68, 8, 9)
(18448, 58, 14, 4, 9)
(18449, 26, 58, 2, 6)
(18450, 23, 58, 2, 4)
(18451, 30, 69, 2, 9)
(18452, 25, 58, 6, 5)
(18453, 20, 56, 2, 2)
(18454, 7, 49, 6, 1)
(18455, 32, 75, 4, 2)
(18456, 54, 3, 6, 3)
(18457, 46, 10, 4, 3)
(18458, 16, 68, 6, 8)
(18459, 9, 60, 4, 7)
(18460, 47, 13, 6, 9)
(18461, 28, 75, 6, 1)
(18462, 51, 18, 6, 7)
(18463, 5, 44, 6, 1)
(18464, 41, 8, 2, 5)
(18465, 9, 60, 8, 2)
(18466, 7, 49, 2, 8)
(18467, 59, 23, 6, 6)
(18468, 21, 53, 2, 8)
(18469, 26, 59, 2, 8)
(18470, 18, 68, 4, 4)
(18471, 75, 12, 8, 7)
(18472, 1, 68, 2, 4)
(18473, 75, 1, 4, 4)
(18474, 27, 60, 4, 5)
(18475, 21, 59, 8, 2)
(18476, 48, 7, 4, 10)
(18477, 17, 55, 4, 6)
(18478, 23, 56, 4, 8)
(18479, 53, 4, 4, 3)
(18480, 59, 18, 8, 7)
(18481, 5, 51, 2, 2)
(18482, 11, 50, 6, 5)
(18483, 21, 59, 6, 6)
(18484, 53, 14, 8, 10)
(18485, 39, 5, 8, 3)
(18486, 24, 56, 2, 6)
(18487, 57, 9, 6, 4)
(18488, 52, 11, 6, 3)
(18489, 41, 4, 6, 4)
(18490, 68, 9, 2, 2)
(18491, 33, 1, 6, 5)
(18492, 23, 69, 4, 6)
(18493, 28, 75, 4, 1)
(18494, 28, 75, 6, 8)
(18495, 17, 55, 4, 9)
(18496, 50, 10, 4, 5)
(18497, 49, 11, 4, 3)
(18498, 22, 56, 2, 2)
(18499, 26, 71, 4, 10)
(18500, 54, 17, 8, 6)
(18501, 47, 10, 2, 3)
(18502, 48, 15, 4, 4)
(18503, 2, 43, 2, 6)
(18504, 43, 3, 6, 9)
(18505, 45, 8, 4, 1)
(18506, 51, 9, 2, 2)
(18507, 41, 9, 4, 3)
(18508, 3, 48, 8, 3)
(18509, 10, 58, 6, 9)
(18510, 10, 59, 8, 6)
(18511, 1, 50, 2, 8)
(18512, 39, 3, 2, 7)
(18513, 28, 75, 4, 8)
(18514, 4, 46, 6, 2)
(18515, 39, 7, 6, 5)
(18516, 48, 16, 4, 4)
(18517, 32, 75, 2, 7)
(18518, 32, 75, 2, 5)
(18519, 10, 69, 4, 10)
(18520, 37, 1, 6, 9)
(18521, 71, 29, 4, 10)
(18522, 28, 60, 4, 7)
(18523, 38, 1, 2, 6)
(18524, 34, 1, 2, 10)
(18525, 52, 1, 2, 5)
(18526, 39, 2, 6, 6)
(18527, 33, 1, 8, 10)
(18528, 28, 68, 4, 7)
(18529, 26, 69, 8, 6)
(18530, 34, 2, 4, 5)
(18531, 12, 45, 8, 7)
(18532, 27, 71, 8, 8)
(18533, 7, 58, 2, 9)
(18534, 60, 15, 2, 5)
(18535, 7, 48, 8, 7)
(18536, 16, 51, 8, 6)
(18537, 53, 20, 6, 6)
(18538, 49, 9, 8, 2)
(18539, 75, 8, 8, 2)
(18540, 75, 23, 4, 3)
(18541, 23, 55, 2, 4)
(18542, 24, 69, 2, 9)
(18543, 13, 53, 6, 9)
(18544, 25, 68, 2, 7)
(18545, 14, 51, 4, 8)
(18546, 42, 10, 6, 5)
(18547, 58, 15, 2, 7)
(18548, 30, 71, 6, 7)
(18549, 4, 43, 2, 7)
(18550, 30, 69, 8, 9)
(18551, 42, 2, 4, 2)
(18552, 13, 59, 8, 7)
(18553, 21, 71, 4, 6)
(18554, 69, 8, 4, 4)
(18555, 46, 4, 2, 10)
(18556, 31, 75, 8, 3)
(18557, 25, 57, 8, 8)
(18558, 7, 71, 6, 4)
(18559, 55, 11, 6, 4)
(18560, 59, 27, 6, 6)
(18561, 50, 16, 4, 1)
(18562, 57, 22, 4, 10)
(18563, 53, 16, 4, 8)
(18564, 36, 1, 4, 10)
(18565, 68, 16, 2, 9)
(18566, 75, 22, 6, 3)
(18567, 11, 55, 8, 4)
(18568, 47, 2, 8, 8)
(18569, 41, 9, 6, 10)
(18570, 11, 51, 4, 6)
(18571, 21, 59, 6, 4)
(18572, 39, 6, 6, 5)
(18573, 39, 1, 6, 8)
(18574, 33, 1, 6, 10)
(18575, 39, 3, 6, 6)
(18576, 42, 2, 4, 9)
(18577, 68, 19, 2, 10)
(18578, 42, 6, 2, 5)
(18579, 46, 10, 4, 7)
(18580, 22, 69, 2, 1)
(18581, 55, 9, 2, 9)
(18582, 14, 56, 4, 9)
(18583, 71, 1, 4, 3)
(18584, 56, 10, 6, 8)
(18585, 46, 11, 8, 1)
(18586, 3, 68, 6, 6)
(18587, 46, 7, 4, 7)
(18588, 13, 57, 8, 3)
(18589, 31, 75, 4, 7)
(18590, 49, 2, 4, 6)
(18591, 14, 75, 8, 2)
(18592, 13, 50, 6, 4)
(18593, 39, 3, 8, 6)
(18594, 14, 52, 2, 10)
(18595, 28, 60, 4, 3)
(18596, 44, 6, 2, 7)
(18597, 48, 9, 8, 7)
(18598, 44, 2, 2, 8)
(18599, 33, 1, 4, 1)
(18600, 12, 59, 2, 3)
(18601, 25, 57, 6, 3)
(18602, 13, 56, 6, 10)
(18603, 8, 54, 2, 8)
(18604, 30, 69, 2, 2)
(18605, 25, 60, 8, 3)
(18606, 49, 14, 4, 5)
(18607, 13, 51, 4, 5)
(18608, 4, 48, 4, 7)
(18609, 56, 7, 6, 2)
(18610, 13, 45, 2, 5)
(18611, 45, 4, 6, 10)
(18612, 31, 75, 8, 8)
(18613, 26, 60, 2, 9)
(18614, 25, 75, 4, 8)
(18615, 37, 4, 6, 9)
(18616, 53, 21, 4, 9)
(18617, 7, 69, 6, 2)
(18618, 57, 5, 2, 8)
(18619, 45, 7, 8, 10)
(18620, 42, 8, 6, 9)
(18621, 40, 1, 2, 2)
(18622, 19, 69, 6, 4)
(18623, 28, 75, 4, 5)
(18624, 29, 75, 8, 5)
(18625, 9, 55, 6, 9)
(18626, 2, 75, 2, 4)
(18627, 30, 69, 4, 7)
(18628, 27, 75, 4, 10)
(18629, 57, 4, 4, 9)
(18630, 45, 13, 4, 9)
(18631, 58, 25, 2, 8)
(18632, 39, 3, 6, 3)
(18633, 15, 58, 4, 3)
(18634, 53, 6, 2, 6)
(18635, 45, 11, 2, 6)
(18636, 58, 5, 2, 9)
(18637, 50, 17, 4, 10)
(18638, 53, 7, 2, 5)
(18639, 57, 20, 8, 8)
(18640, 27, 59, 6, 3)
(18641, 19, 53, 6, 4)
(18642, 41, 9, 4, 5)
(18643, 11, 56, 6, 3)
(18644, 43, 9, 2, 3)
(18645, 1, 33, 6, 4)
(18646, 36, 3, 4, 1)
(18647, 57, 9, 2, 6)
(18648, 4, 46, 8, 1)
(18649, 17, 54, 2, 2)
(18650, 34, 1, 2, 7)
(18651, 1, 50, 6, 8)
(18652, 58, 13, 8, 7)
(18653, 23, 69, 8, 6)
(18654, 59, 12, 6, 1)
(18655, 48, 11, 8, 8)
(18656, 47, 10, 6, 9)
(18657, 13, 56, 6, 10)
(18658, 16, 52, 4, 9)
(18659, 45, 2, 8, 1)
(18660, 46, 13, 8, 3)
(18661, 14, 49, 2, 10)
(18662, 24, 71, 4, 4)
(18663, 53, 7, 4, 4)
(18664, 37, 5, 2, 6)
(18665, 24, 71, 8, 9)
(18666, 28, 60, 6, 2)
(18667, 8, 43, 2, 2)
(18668, 44, 8, 6, 6)
(18669, 28, 75, 4, 10)
(18670, 71, 16, 2, 2)
(18671, 30, 75, 4, 7)
(18672, 13, 75, 4, 1)
(18673, 37, 2, 8, 8)
(18674, 23, 55, 8, 6)
(18675, 75, 21, 6, 2)
(18676, 46, 11, 2, 9)
(18677, 8, 71, 8, 6)
(18678, 1, 39, 6, 2)
(18679, 7, 43, 4, 1)
(18680, 50, 11, 2, 2)
(18681, 43, 3, 6, 2)
(18682, 44, 1, 6, 9)
(18683, 71, 15, 8, 3)
(18684, 36, 3, 8, 10)
(18685, 22, 58, 2, 1)
(18686, 9, 60, 8, 8)
(18687, 18, 68, 4, 8)
(18688, 24, 75, 8, 8)
(18689, 40, 2, 2, 10)
(18690, 44, 10, 2, 6)
(18691, 34, 2, 6, 9)
(18692, 58, 15, 6, 8)
(18693, 26, 58, 6, 1)
(18694, 31, 75, 8, 9)
(18695, 24, 68, 6, 10)
(18696, 5, 45, 6, 1)
(18697, 40, 8, 4, 9)
(18698, 27, 69, 6, 7)
(18699, 46, 1, 2, 10)
(18700, 14, 50, 6, 6)
(18701, 4, 48, 8, 10)
(18702, 24, 56, 8, 1)
(18703, 36, 2, 6, 2)
(18704, 37, 3, 6, 2)
(18705, 71, 6, 4, 10)
(18706, 12, 75, 2, 3)
(18707, 51, 11, 4, 1)
(18708, 45, 13, 8, 8)
(18709, 15, 51, 4, 5)
(18710, 35, 2, 2, 4)
(18711, 1, 35, 2, 4)
(18712, 7, 75, 2, 5)
(18713, 12, 54, 8, 8)
(18714, 75, 16, 2, 9)
(18715, 13, 59, 8, 9)
(18716, 56, 4, 2, 2)
(18717, 9, 58, 6, 8)
(18718, 53, 7, 6, 6)
(18719, 19, 52, 4, 1)
(18720, 37, 1, 6, 4)
(18721, 59, 15, 2, 2)
(18722, 41, 3, 2, 9)
(18723, 54, 14, 8, 8)
(18724, 2, 43, 4, 10)
(18725, 68, 16, 4, 6)
(18726, 43, 4, 4, 6)
(18727, 19, 68, 8, 10)
(18728, 19, 54, 6, 7)
(18729, 13, 51, 2, 10)
(18730, 51, 17, 2, 5)
(18731, 47, 10, 6, 8)
(18732, 38, 1, 6, 8)
(18733, 28, 68, 6, 8)
(18734, 38, 5, 8, 3)
(18735, 41, 7, 8, 4)
(18736, 16, 52, 8, 5)
(18737, 58, 2, 2, 9)
(18738, 48, 5, 4, 7)
(18739, 69, 20, 2, 7)
(18740, 25, 68, 6, 7)
(18741, 9, 45, 2, 4)
(18742, 34, 1, 4, 10)
(18743, 22, 58, 4, 1)
(18744, 48, 16, 8, 1)
(18745, 23, 59, 8, 1)
(18746, 40, 3, 4, 6)
(18747, 43, 5, 4, 1)
(18748, 43, 3, 8, 8)
(18749, 75, 1, 6, 3)
(18750, 15, 58, 2, 10)
(18751, 2, 43, 4, 1)
(18752, 2, 37, 4, 6)
(18753, 69, 29, 6, 7)
(18754, 26, 68, 4, 8)
(18755, 29, 75, 6, 5)
(18756, 14, 50, 8, 8)
(18757, 13, 60, 4, 2)
(18758, 40, 3, 4, 1)
(18759, 58, 13, 6, 4)
(18760, 68, 9, 6, 8)
(18761, 46, 5, 6, 2)
(18762, 34, 2, 4, 1)
(18763, 14, 55, 6, 1)
(18764, 60, 12, 4, 5)
(18765, 14, 51, 6, 3)
(18766, 32, 75, 2, 9)
(18767, 43, 4, 2, 9)
(18768, 31, 75, 2, 4)
(18769, 13, 45, 8, 7)
(18770, 17, 55, 8, 7)
(18771, 9, 58, 4, 4)
(18772, 24, 68, 4, 8)
(18773, 12, 69, 4, 4)
(18774, 68, 16, 2, 4)
(18775, 55, 21, 2, 4)
(18776, 5, 39, 4, 1)
(18777, 14, 51, 2, 6)
(18778, 33, 1, 2, 3)
(18779, 47, 11, 8, 8)
(18780, 69, 9, 4, 1)
(18781, 75, 15, 8, 9)
(18782, 38, 5, 6, 8)
(18783, 43, 3, 2, 10)
(18784, 13, 60, 6, 5)
(18785, 8, 53, 8, 8)
(18786, 34, 2, 2, 5)
(18787, 43, 5, 4, 3)
(18788, 26, 71, 6, 1)
(18789, 47, 9, 8, 1)
(18790, 49, 14, 8, 10)
(18791, 39, 7, 2, 8)
(18792, 33, 1, 4, 9)
(18793, 15, 56, 6, 6)
(18794, 50, 18, 6, 1)
(18795, 16, 59, 4, 3)
(18796, 28, 75, 4, 1)
(18797, 75, 19, 8, 3)
(18798, 19, 51, 8, 1)
(18799, 8, 50, 6, 9)
(18800, 38, 4, 8, 2)
(18801, 55, 2, 6, 8)
(18802, 48, 2, 4, 2)
(18803, 30, 69, 6, 10)
(18804, 34, 2, 2, 10)
(18805, 15, 48, 4, 4)
(18806, 22, 59, 8, 5)
(18807, 27, 68, 2, 10)
(18808, 1, 58, 2, 4)
(18809, 14, 51, 8, 10)
(18810, 29, 68, 8, 6)
(18811, 5, 69, 6, 5)
(18812, 29, 71, 6, 10)
(18813, 46, 11, 4, 9)
(18814, 14, 59, 8, 4)
(18815, 52, 13, 6, 5)
(18816, 49, 11, 2, 1)
(18817, 9, 42, 6, 7)
(18818, 55, 15, 2, 4)
(18819, 24, 69, 6, 10)
(18820, 46, 4, 4, 3)
(18821, 12, 58, 8, 8)
(18822, 47, 5, 8, 7)
(18823, 51, 14, 4, 8)
(18824, 14, 60, 2, 8)
(18825, 38, 6, 2, 7)
(18826, 6, 57, 4, 2)
(18827, 18, 50, 4, 8)
(18828, 5, 60, 4, 4)
(18829, 48, 10, 2, 3)
(18830, 60, 24, 8, 10)
(18831, 9, 41, 6, 5)
(18832, 43, 1, 6, 9)
(18833, 1, 71, 2, 5)
(18834, 17, 75, 6, 6)
(18835, 28, 75, 6, 9)
(18836, 55, 2, 6, 3)
(18837, 14, 55, 2, 5)
(18838, 15, 51, 6, 6)
(18839, 17, 57, 6, 2)
(18840, 69, 29, 6, 1)
(18841, 9, 60, 2, 4)
(18842, 54, 4, 8, 10)
(18843, 35, 3, 8, 1)
(18844, 8, 42, 8, 2)
(18845, 38, 1, 8, 3)
(18846, 15, 51, 4, 9)
(18847, 25, 60, 2, 3)
(18848, 50, 6, 6, 6)
(18849, 71, 23, 8, 6)
(18850, 38, 4, 4, 7)
(18851, 25, 69, 6, 3)
(18852, 12, 48, 6, 6)
(18853, 17, 57, 6, 4)
(18854, 16, 71, 4, 4)
(18855, 5, 59, 6, 4)
(18856, 39, 5, 4, 8)
(18857, 7, 69, 4, 8)
(18858, 75, 9, 4, 6)
(18859, 68, 6, 8, 8)
(18860, 13, 49, 6, 6)
(18861, 21, 71, 6, 2)
(18862, 10, 51, 2, 7)
(18863, 69, 28, 6, 9)
(18864, 12, 45, 8, 9)
(18865, 23, 57, 4, 7)
(18866, 9, 71, 2, 9)
(18867, 68, 27, 8, 8)
(18868, 2, 46, 2, 9)
(18869, 19, 60, 2, 6)
(18870, 69, 18, 6, 3)
(18871, 59, 5, 2, 5)
(18872, 18, 53, 2, 3)
(18873, 16, 68, 8, 6)
(18874, 25, 68, 6, 10)
(18875, 46, 14, 6, 5)
(18876, 3, 68, 2, 3)
(18877, 69, 24, 8, 3)
(18878, 44, 2, 8, 8)
(18879, 60, 1, 6, 7)
(18880, 1, 43, 8, 7)
(18881, 57, 18, 4, 3)
(18882, 71, 3, 2, 9)
(18883, 71, 29, 2, 8)
(18884, 15, 51, 4, 4)
(18885, 51, 11, 2, 3)
(18886, 18, 50, 6, 2)
(18887, 16, 60, 8, 7)
(18888, 10, 60, 4, 8)
(18889, 7, 60, 2, 7)
(18890, 15, 48, 2, 6)
(18891, 39, 2, 8, 2)
(18892, 4, 41, 4, 6)
(18893, 27, 71, 6, 10)
(18894, 51, 5, 8, 6)
(18895, 51, 16, 8, 5)
(18896, 20, 57, 4, 8)
(18897, 50, 10, 8, 3)
(18898, 27, 71, 6, 6)
(18899, 7, 56, 4, 10)
(18900, 3, 36, 4, 4)
(18901, 24, 68, 8, 1)
(18902, 14, 47, 6, 2)
(18903, 3, 57, 8, 10)
(18904, 1, 47, 2, 9)
(18905, 44, 2, 8, 1)
(18906, 20, 53, 8, 2)
(18907, 69, 20, 4, 7)
(18908, 49, 7, 2, 4)
(18909, 25, 58, 6, 5)
(18910, 32, 75, 4, 9)
(18911, 23, 56, 4, 1)
(18912, 22, 69, 8, 5)
(18913, 26, 68, 8, 6)
(18914, 27, 59, 8, 5)
(18915, 43, 4, 6, 10)
(18916, 38, 1, 2, 10)
(18917, 22, 75, 4, 7)
(18918, 33, 1, 2, 7)
(18919, 27, 69, 4, 7)
(18920, 27, 68, 4, 1)
(18921, 45, 6, 8, 4)
(18922, 54, 17, 6, 9)
(18923, 40, 5, 8, 2)
(18924, 32, 75, 4, 9)
(18925, 24, 56, 4, 6)
(18926, 42, 8, 6, 9)
(18927, 35, 2, 6, 10)
(18928, 20, 68, 2, 8)
(18929, 47, 3, 8, 8)
(18930, 22, 69, 6, 6)
(18931, 4, 58, 6, 2)
(18932, 9, 75, 4, 8)
(18933, 39, 1, 2, 9)
(18934, 10, 56, 2, 8)
(18935, 52, 19, 2, 8)
(18936, 28, 71, 2, 7)
(18937, 10, 55, 2, 9)
(18938, 12, 47, 4, 6)
(18939, 57, 24, 6, 7)
(18940, 44, 8, 4, 8)
(18941, 21, 53, 2, 7)
(18942, 42, 4, 6, 3)
(18943, 37, 5, 6, 1)
(18944, 34, 2, 2, 6)
(18945, 15, 51, 4, 8)
(18946, 7, 46, 6, 4)
(18947, 17, 71, 4, 2)
(18948, 53, 5, 8, 9)
(18949, 19, 60, 8, 3)
(18950, 2, 53, 4, 8)
(18951, 56, 17, 2, 4)
(18952, 6, 59, 6, 2)
(18953, 26, 75, 6, 8)
(18954, 38, 3, 8, 5)
(18955, 36, 1, 6, 8)
(18956, 38, 2, 8, 5)
(18957, 31, 75, 2, 10)
(18958, 51, 1, 2, 7)
(18959, 57, 15, 2, 9)
(18960, 19, 59, 8, 8)
(18961, 58, 20, 4, 10)
(18962, 55, 7, 2, 3)
(18963, 48, 14, 6, 7)
(18964, 43, 8, 8, 7)
(18965, 21, 55, 8, 10)
(18966, 71, 16, 6, 3)
(18967, 41, 1, 4, 3)
(18968, 8, 40, 8, 2)
(18969, 11, 45, 8, 5)
(18970, 26, 59, 4, 1)
(18971, 56, 19, 8, 10)
(18972, 12, 44, 4, 3)
(18973, 21, 58, 2, 6)
(18974, 24, 57, 8, 4)
(18975, 2, 48, 8, 3)
(18976, 1, 71, 2, 7)
(18977, 42, 5, 6, 8)
(18978, 40, 5, 2, 4)
(18979, 16, 53, 4, 6)
(18980, 44, 1, 4, 3)
(18981, 56, 9, 2, 6)
(18982, 14, 50, 6, 2)
(18983, 5, 42, 6, 7)
(18984, 47, 12, 8, 1)
(18985, 5, 58, 6, 8)
(18986, 33, 1, 2, 7)
(18987, 15, 51, 6, 8)
(18988, 29, 71, 4, 7)
(18989, 9, 57, 8, 5)
(18990, 25, 68, 8, 9)
(18991, 45, 3, 4, 5)
(18992, 6, 40, 4, 6)
(18993, 55, 15, 2, 5)
(18994, 19, 52, 6, 5)
(18995, 9, 49, 4, 9)
(18996, 48, 14, 2, 8)
(18997, 40, 7, 6, 7)
(18998, 22, 69, 6, 1)
(18999, 18, 60, 6, 9)
(19000, 31, 71, 4, 1)
(19001, 53, 2, 4, 1)
(19002, 31, 71, 4, 3)
(19003, 14, 60, 4, 10)
(19004, 21, 56, 4, 4)
(19005, 16, 54, 8, 5)
(19006, 42, 4, 6, 5)
(19007, 53, 20, 8, 1)
(19008, 50, 12, 2, 3)
(19009, 6, 49, 6, 10)
(19010, 49, 7, 4, 5)
(19011, 12, 59, 8, 9)
(19012, 47, 13, 2, 8)
(19013, 59, 27, 6, 9)
(19014, 42, 4, 4, 4)
(19015, 3, 37, 2, 6)
(19016, 29, 68, 4, 6)
(19017, 3, 40, 6, 7)
(19018, 14, 50, 4, 1)
(19019, 5, 49, 8, 10)
(19020, 43, 10, 8, 6)
(19021, 39, 2, 2, 7)
(19022, 34, 1, 6, 9)
(19023, 43, 10, 6, 4)
(19024, 32, 75, 4, 5)
(19025, 33, 1, 6, 6)
(19026, 4, 57, 4, 1)
(19027, 21, 58, 8, 1)
(19028, 50, 1, 8, 7)
(19029, 20, 55, 2, 6)
(19030, 58, 11, 2, 8)
(19031, 45, 3, 2, 5)
(19032, 32, 75, 4, 3)
(19033, 33, 1, 6, 2)
(19034, 37, 4, 6, 8)
(19035, 30, 69, 4, 3)
(19036, 7, 52, 8, 8)
(19037, 75, 4, 8, 8)
(19038, 30, 75, 4, 8)
(19039, 35, 2, 4, 2)
(19040, 7, 45, 6, 2)
(19041, 32, 75, 8, 2)
(19042, 25, 68, 2, 5)
(19043, 37, 2, 6, 1)
(19044, 34, 2, 4, 6)
(19045, 40, 6, 4, 2)
(19046, 18, 69, 8, 2)
(19047, 31, 75, 2, 7)
(19048, 75, 7, 8, 5)
(19049, 55, 5, 2, 6)
(19050, 28, 69, 2, 3)
(19051, 48, 6, 4, 2)
(19052, 52, 5, 4, 2)
(19053, 59, 2, 6, 10)
(19054, 33, 1, 6, 10)
(19055, 75, 16, 8, 4)
(19056, 39, 2, 4, 4)
(19057, 58, 13, 4, 6)
(19058, 8, 59, 6, 2)
(19059, 25, 71, 6, 8)
(19060, 32, 75, 4, 3)
(19061, 51, 4, 6, 2)
(19062, 44, 3, 8, 6)
(19063, 41, 4, 6, 5)
(19064, 9, 49, 2, 3)
(19065, 32, 75, 4, 4)
(19066, 21, 57, 8, 1)
(19067, 36, 4, 8, 3)
(19068, 5, 46, 8, 1)
(19069, 12, 47, 6, 8)
(19070, 21, 57, 4, 8)
(19071, 75, 6, 2, 1)
(19072, 13, 52, 2, 5)
(19073, 4, 47, 4, 2)
(19074, 60, 11, 2, 10)
(19075, 52, 3, 6, 3)
(19076, 69, 4, 2, 5)
(19077, 38, 1, 4, 1)
(19078, 9, 51, 4, 7)
(19079, 42, 2, 6, 1)
(19080, 27, 75, 6, 10)
(19081, 71, 12, 6, 5)
(19082, 24, 69, 2, 8)
(19083, 13, 47, 8, 5)
(19084, 32, 75, 8, 4)
(19085, 33, 1, 8, 4)
(19086, 30, 69, 8, 2)
(19087, 35, 2, 6, 7)
(19088, 59, 26, 6, 4)
(19089, 54, 8, 6, 5)
(19090, 38, 3, 4, 4)
(19091, 26, 75, 6, 6)
(19092, 49, 7, 2, 2)
(19093, 22, 75, 6, 3)
(19094, 19, 58, 8, 7)
(19095, 18, 75, 6, 7)
(19096, 8, 40, 2, 9)
(19097, 1, 52, 2, 3)
(19098, 32, 75, 6, 2)
(19099, 2, 42, 4, 2)
(19100, 58, 19, 6, 3)
(19101, 24, 71, 8, 4)
(19102, 39, 7, 8, 5)
(19103, 22, 68, 4, 8)
(19104, 42, 7, 6, 7)
(19105, 5, 38, 4, 9)
(19106, 26, 71, 8, 8)
(19107, 58, 15, 2, 10)
(19108, 5, 54, 8, 4)
(19109, 24, 75, 6, 1)
(19110, 20, 56, 8, 10)
(19111, 38, 1, 8, 7)
(19112, 27, 59, 2, 2)
(19113, 18, 59, 2, 3)
(19114, 50, 13, 8, 10)
(19115, 15, 51, 6, 2)
(19116, 11, 68, 2, 2)
(19117, 6, 42, 2, 10)
(19118, 13, 55, 6, 5)
(19119, 47, 3, 2, 10)
(19120, 22, 75, 4, 7)
(19121, 5, 75, 6, 10)
(19122, 11, 46, 6, 5)
(19123, 17, 59, 8, 10)
(19124, 32, 75, 6, 2)
(19125, 41, 7, 8, 10)
(19126, 9, 59, 6, 5)
(19127, 30, 75, 4, 2)
(19128, 44, 4, 8, 9)
(19129, 45, 10, 2, 3)
(19130, 69, 30, 2, 8)
(19131, 42, 6, 8, 3)
(19132, 58, 15, 4, 10)
(19133, 29, 71, 8, 8)
(19134, 7, 44, 4, 3)
(19135, 22, 56, 6, 7)
(19136, 47, 4, 4, 3)
(19137, 24, 60, 8, 8)
(19138, 15, 59, 4, 4)
(19139, 38, 1, 6, 4)
(19140, 30, 75, 8, 4)
(19141, 50, 2, 8, 9)
(19142, 2, 53, 4, 1)
(19143, 6, 46, 4, 8)
(19144, 15, 59, 4, 5)
(19145, 53, 4, 8, 6)
(19146, 4, 55, 8, 10)
(19147, 21, 56, 6, 6)
(19148, 34, 1, 4, 7)
(19149, 39, 4, 2, 2)
(19150, 4, 75, 4, 8)
(19151, 59, 13, 6, 8)
(19152, 51, 8, 6, 4)
(19153, 37, 2, 8, 4)
(19154, 31, 75, 4, 1)
(19155, 41, 9, 2, 3)
(19156, 50, 15, 4, 10)
(19157, 34, 1, 2, 8)
(19158, 12, 55, 8, 7)
(19159, 69, 17, 2, 10)
(19160, 54, 9, 2, 6)
(19161, 20, 53, 6, 1)
(19162, 21, 54, 6, 5)
(19163, 48, 3, 6, 6)
(19164, 38, 4, 6, 7)
(19165, 4, 71, 8, 7)
(19166, 4, 60, 2, 5)
(19167, 42, 9, 2, 3)
(19168, 56, 17, 2, 3)
(19169, 68, 16, 2, 3)
(19170, 24, 57, 8, 2)
(19171, 69, 22, 6, 5)
(19172, 4, 47, 2, 10)
(19173, 54, 12, 6, 6)
(19174, 48, 1, 4, 5)
(19175, 41, 3, 4, 8)
(19176, 22, 71, 6, 3)
(19177, 29, 69, 6, 1)
(19178, 32, 75, 6, 9)
(19179, 57, 24, 4, 1)
(19180, 4, 44, 2, 8)
(19181, 60, 6, 2, 9)
(19182, 49, 17, 6, 8)
(19183, 14, 53, 6, 1)
(19184, 43, 2, 2, 4)
(19185, 27, 69, 8, 9)
(19186, 5, 42, 2, 7)
(19187, 75, 20, 6, 1)
(19188, 29, 71, 6, 9)
(19189, 17, 71, 8, 3)
(19190, 25, 57, 2, 9)
(19191, 6, 39, 2, 3)
(19192, 4, 44, 6, 9)
(19193, 54, 14, 8, 6)
(19194, 9, 69, 8, 9)
(19195, 60, 21, 4, 4)
(19196, 20, 54, 6, 1)
(19197, 14, 52, 6, 5)
(19198, 21, 59, 4, 3)
(19199, 60, 7, 4, 7)
(19200, 8, 71, 8, 6)
